order_date,delivery_date,sku_id,product_name,category,quantity,outlet_id,outlet_name,channel,district,unit_cost,unit_price,cost,revenue
2025-12-21,2025-12-23,HTB-CC-006,Salted Cracker 75g x14,Cream Crackers,1,R01117,Circle K Klang #06,Convenience Store,Klang,49.19,69.78,49.19,69.78
2025-12-21,2025-12-23,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,1,R01117,Circle K Klang #06,Convenience Store,Klang,46.78,62.67,46.78,62.67
2025-12-31,2026-01-02,HTB-CC-003,Marie Biscuit 75g x14,Cream Crackers,1,R01117,Circle K Klang #06,Convenience Store,Klang,51.95,63.6,51.95,63.6
2025-12-31,2026-01-02,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,1,R01117,Circle K Klang #06,Convenience Store,Klang,124.52,156.61,124.52,156.61
2025-12-31,2026-01-02,HTB-CC-006,Salted Cracker 75g x14,Cream Crackers,3,R01117,Circle K Klang #06,Convenience Store,Klang,53.15,65.49,159.45,196.47
2025-12-31,2026-01-02,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,2,R01117,Circle K Klang #06,Convenience Store,Klang,32.98,46.11,65.96,92.22
2025-12-31,2026-01-02,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,1,R01117,Circle K Klang #06,Convenience Store,Klang,200.12,280.58,200.12,280.58
2025-12-31,2026-01-02,HTB-LC-001,Choco Layer Cake 18g x24,Layer Cakes,3,R01117,Circle K Klang #06,Convenience Store,Klang,21.88,28.75,65.64,86.25
2025-12-09,2025-12-11,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,2,R01117,Circle K Klang #06,Convenience Store,Klang,131.6,172.96,263.2,345.92
2025-12-09,2025-12-11,HTB-CW-002,Milk Choco Wafer 35g x24,Chocolate Wafers,2,R01117,Circle K Klang #06,Convenience Store,Klang,48.38,61.4,96.76,122.8
2025-12-09,2025-12-11,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,3,R01117,Circle K Klang #06,Convenience Store,Klang,26.14,31.39,78.42,94.17
2025-12-09,2025-12-11,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,1,R01117,Circle K Klang #06,Convenience Store,Klang,54.44,70.28,54.44,70.28
2025-12-09,2025-12-11,HTB-WS-002,Vanilla Wafer Stick 47g x24,Wafer Sticks,1,R01117,Circle K Klang #06,Convenience Store,Klang,35.54,43.07,35.54,43.07
2025-12-09,2025-12-11,HTB-CC-001,Love Letters 75g x14,Cream Crackers,1,R01117,Circle K Klang #06,Convenience Store,Klang,52.21,68.06,52.21,68.06
2025-12-09,2025-12-11,HTB-GP-004,CNY Reunion Box Premium,Festive Gift Packs,1,R01117,Circle K Klang #06,Convenience Store,Klang,248.32,340.07,248.32,340.07
2025-12-09,2025-12-11,HTB-CC-006,Salted Cracker 75g x14,Cream Crackers,1,R01117,Circle K Klang #06,Convenience Store,Klang,51.87,63.1,51.87,63.1
2025-12-09,2025-12-10,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,17,R01118,Econsave Klang #82,Supermarket,Klang,54.12,65.91,920.04,1120.47
2025-12-09,2025-12-10,HTB-WS-005,Strawberry Wafer Stick 47g x24,Wafer Sticks,15,R01118,Econsave Klang #82,Supermarket,Klang,35.21,42.07,528.15,631.05
2025-12-09,2025-12-10,HTB-PR-002,Seaweed Wafer Tin 107g x12,Premium,13,R01118,Econsave Klang #82,Supermarket,Klang,111.93,155.14,1455.09,2016.82
2025-12-09,2025-12-10,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,17,R01118,Econsave Klang #82,Supermarket,Klang,34.05,47.92,578.85,814.64
2025-12-09,2025-12-10,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,18,R01118,Econsave Klang #82,Supermarket,Klang,50.53,62.44,909.54,1123.92
2025-12-09,2025-12-10,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,19,R01118,Econsave Klang #82,Supermarket,Klang,47.55,65.07,903.45,1236.33
2025-12-09,2025-12-10,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,7,R01118,Econsave Klang #82,Supermarket,Klang,265.06,353.43,1855.42,2474.01
2025-12-09,2025-12-10,HTB-PR-005,Macadamia Cookie Tin 150g x12,Premium,5,R01118,Econsave Klang #82,Supermarket,Klang,137.66,179.44,688.3,897.2
2025-12-09,2025-12-10,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,17,R01118,Econsave Klang #82,Supermarket,Klang,23.14,29.92,393.38,508.64
2025-12-09,2025-12-10,HTB-WS-002,Vanilla Wafer Stick 47g x24,Wafer Sticks,5,R01118,Econsave Klang #82,Supermarket,Klang,35.48,42.48,177.4,212.4
2025-12-09,2025-12-10,HTB-WS-007,Tiramisu Wafer Stick 47g x24,Wafer Sticks,13,R01118,Econsave Klang #82,Supermarket,Klang,37.35,51.61,485.55,670.93
2025-12-09,2025-12-10,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,19,R01118,Econsave Klang #82,Supermarket,Klang,20.79,29.25,395.01,555.75
2025-12-09,2025-12-10,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,4,R01118,Econsave Klang #82,Supermarket,Klang,121.52,159.3,486.08,637.2
2025-12-09,2025-12-10,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,16,R01118,Econsave Klang #82,Supermarket,Klang,36.49,48.94,583.84,783.04
2025-12-09,2025-12-10,HTB-CC-002,Butter Biscuit 75g x14,Cream Crackers,16,R01118,Econsave Klang #82,Supermarket,Klang,50.3,70.39,804.8,1126.24
2025-12-09,2025-12-10,HTB-CW-003,White Choco Wafer 35g x24,Chocolate Wafers,14,R01118,Econsave Klang #82,Supermarket,Klang,47.51,62.7,665.14,877.8
2025-12-09,2025-12-10,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,13,R01118,Econsave Klang #82,Supermarket,Klang,25.07,28.09,325.91,365.17
2025-12-09,2025-12-10,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,5,R01118,Econsave Klang #82,Supermarket,Klang,45.07,60.86,225.35,304.3
2025-12-09,2025-12-10,HTB-PR-006,Durian Wafer Tin 107g x12,Premium,4,R01118,Econsave Klang #82,Supermarket,Klang,121.7,155.95,486.8,623.8
2025-12-09,2025-12-10,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,3,R01118,Econsave Klang #82,Supermarket,Klang,214.89,287.5,644.67,862.5
2025-12-19,2025-12-20,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,16,R01118,Econsave Klang #82,Supermarket,Klang,21.83,26.31,349.28,420.96
2025-12-19,2025-12-20,HTB-GP-003,CNY Reunion Box Standard,Festive Gift Packs,4,R01118,Econsave Klang #82,Supermarket,Klang,190.77,278.28,763.08,1113.12
2025-12-19,2025-12-20,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,7,R01118,Econsave Klang #82,Supermarket,Klang,25.53,33.92,178.71,237.44
2025-12-19,2025-12-20,HTB-WS-002,Vanilla Wafer Stick 47g x24,Wafer Sticks,14,R01118,Econsave Klang #82,Supermarket,Klang,33.35,45.82,466.9,641.48
2025-12-19,2025-12-20,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,13,R01118,Econsave Klang #82,Supermarket,Klang,35.69,44.13,463.97,573.69
2025-12-19,2025-12-20,HTB-PR-006,Durian Wafer Tin 107g x12,Premium,4,R01118,Econsave Klang #82,Supermarket,Klang,125.82,164.85,503.28,659.4
2025-12-19,2025-12-20,HTB-PR-002,Seaweed Wafer Tin 107g x12,Premium,5,R01118,Econsave Klang #82,Supermarket,Klang,122.55,153.67,612.75,768.35
2025-12-19,2025-12-20,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,14,R01118,Econsave Klang #82,Supermarket,Klang,52.76,66.57,738.64,931.98
2025-12-19,2025-12-20,HTB-CC-003,Marie Biscuit 75g x14,Cream Crackers,12,R01118,Econsave Klang #82,Supermarket,Klang,51.69,66.31,620.28,795.72
2025-12-19,2025-12-20,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,20,R01118,Econsave Klang #82,Supermarket,Klang,48.17,58.39,963.4,1167.8
2025-12-19,2025-12-20,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,6,R01118,Econsave Klang #82,Supermarket,Klang,205.38,307.74,1232.28,1846.44
2025-12-19,2025-12-20,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,13,R01118,Econsave Klang #82,Supermarket,Klang,50.48,66.23,656.24,860.99
2025-12-19,2025-12-20,HTB-WS-001,Choco Wafer Stick 47g x24,Wafer Sticks,17,R01118,Econsave Klang #82,Supermarket,Klang,34.01,42.27,578.17,718.59
2025-12-19,2025-12-20,HTB-PR-001,Choco Lava Tin 107g x12,Premium,9,R01118,Econsave Klang #82,Supermarket,Klang,118.65,153.56,1067.85,1382.04
2025-12-19,2025-12-20,HTB-CC-004,Digestive Biscuit 75g x14,Cream Crackers,18,R01118,Econsave Klang #82,Supermarket,Klang,52.03,69.66,936.54,1253.88
2025-12-19,2025-12-20,HTB-CW-003,White Choco Wafer 35g x24,Chocolate Wafers,19,R01118,Econsave Klang #82,Supermarket,Klang,49.94,62.2,948.86,1181.8
2025-12-19,2025-12-20,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,15,R01118,Econsave Klang #82,Supermarket,Klang,51.59,69.81,773.85,1047.15
2025-12-09,2025-12-12,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,2,R01119,Kedai Makmur Klang #95,Sundry Shop,Klang,48.96,62.7,97.92,125.4
2025-12-09,2025-12-12,HTB-LC-005,Mocha Layer Cake 18g x24,Layer Cakes,1,R01119,Kedai Makmur Klang #95,Sundry Shop,Klang,24.17,29.9,24.17,29.9
2025-12-09,2025-12-12,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,1,R01119,Kedai Makmur Klang #95,Sundry Shop,Klang,260.29,339.59,260.29,339.59
2025-12-09,2025-12-12,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,2,R01119,Kedai Makmur Klang #95,Sundry Shop,Klang,48.91,68.83,97.82,137.66
2025-12-09,2025-12-12,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,1,R01119,Kedai Makmur Klang #95,Sundry Shop,Klang,205.27,299.42,205.27,299.42
2025-12-15,2025-12-17,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,21.26,28.7,21.26,28.7
2025-12-15,2025-12-17,HTB-PR-006,Durian Wafer Tin 107g x12,Premium,3,R01120,MaxValu Prime Klang #55,Minimarket,Klang,117.34,161.7,352.02,485.1
2025-12-15,2025-12-17,HTB-GP-004,CNY Reunion Box Premium,Festive Gift Packs,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,240.55,327.26,240.55,327.26
2025-12-15,2025-12-17,HTB-CC-003,Marie Biscuit 75g x14,Cream Crackers,4,R01120,MaxValu Prime Klang #55,Minimarket,Klang,52.51,64.27,210.04,257.08
2025-12-15,2025-12-17,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,2,R01120,MaxValu Prime Klang #55,Minimarket,Klang,279.69,341.26,559.38,682.52
2025-12-15,2025-12-17,HTB-WS-007,Tiramisu Wafer Stick 47g x24,Wafer Sticks,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,36.53,49.64,36.53,49.64
2025-12-15,2025-12-17,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,222.91,308.73,222.91,308.73
2025-12-15,2025-12-17,HTB-CC-004,Digestive Biscuit 75g x14,Cream Crackers,2,R01120,MaxValu Prime Klang #55,Minimarket,Klang,55.42,69.43,110.84,138.86
2025-12-15,2025-12-17,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,4,R01120,MaxValu Prime Klang #55,Minimarket,Klang,50.6,67.88,202.4,271.52
2025-12-15,2025-12-17,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,2,R01120,MaxValu Prime Klang #55,Minimarket,Klang,36.2,46.11,72.4,92.22
2025-12-15,2025-12-17,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,3,R01120,MaxValu Prime Klang #55,Minimarket,Klang,52.51,70.39,157.53,211.17
2025-12-26,2025-12-28,HTB-CC-001,Love Letters 75g x14,Cream Crackers,4,R01120,MaxValu Prime Klang #55,Minimarket,Klang,50.94,72.86,203.76,291.44
2025-12-26,2025-12-28,HTB-GP-001,Christmas Hamper Standard,Festive Gift Packs,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,185.77,265.98,185.77,265.98
2025-12-26,2025-12-28,HTB-GP-003,CNY Reunion Box Standard,Festive Gift Packs,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,205.26,279.69,205.26,279.69
2025-12-26,2025-12-28,HTB-GP-006,Kids Party Pack,Festive Gift Packs,2,R01120,MaxValu Prime Klang #55,Minimarket,Klang,187.67,269.59,375.34,539.18
2025-12-26,2025-12-28,HTB-CC-006,Salted Cracker 75g x14,Cream Crackers,5,R01120,MaxValu Prime Klang #55,Minimarket,Klang,50.46,67.09,252.3,335.45
2025-12-26,2025-12-28,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,5,R01120,MaxValu Prime Klang #55,Minimarket,Klang,45.35,62.88,226.75,314.4
2025-12-26,2025-12-28,HTB-GP-004,CNY Reunion Box Premium,Festive Gift Packs,2,R01120,MaxValu Prime Klang #55,Minimarket,Klang,259.97,333.98,519.94,667.96
2025-12-26,2025-12-28,HTB-PR-006,Durian Wafer Tin 107g x12,Premium,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,129.18,156.5,129.18,156.5
2025-12-26,2025-12-28,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,122.5,167.51,122.5,167.51
2025-12-26,2025-12-28,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,5,R01120,MaxValu Prime Klang #55,Minimarket,Klang,37.81,44.14,189.05,220.7
2025-12-26,2025-12-28,HTB-PR-001,Choco Lava Tin 107g x12,Premium,3,R01120,MaxValu Prime Klang #55,Minimarket,Klang,118.25,153.08,354.75,459.24
2025-12-26,2025-12-28,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01120,MaxValu Prime Klang #55,Minimarket,Klang,225.34,295.79,225.34,295.79
2025-12-14,2025-12-18,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,37.84,50.1,75.68,100.2
2025-12-14,2025-12-18,HTB-CC-001,Love Letters 75g x14,Cream Crackers,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,55.94,72.17,111.88,144.34
2025-12-14,2025-12-18,HTB-WS-002,Vanilla Wafer Stick 47g x24,Wafer Sticks,3,R01121,7-Eleven Klang #10,Convenience Store,Klang,34.0,42.67,102.0,128.01
2025-12-14,2025-12-18,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,53.03,68.98,53.03,68.98
2025-12-14,2025-12-18,HTB-LC-005,Mocha Layer Cake 18g x24,Layer Cakes,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,22.98,30.89,22.98,30.89
2025-12-14,2025-12-18,HTB-LC-002,Strawberry Layer Cake 18g x24,Layer Cakes,3,R01121,7-Eleven Klang #10,Convenience Store,Klang,20.03,26.13,60.09,78.39
2025-12-14,2025-12-18,HTB-WS-007,Tiramisu Wafer Stick 47g x24,Wafer Sticks,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,37.63,49.12,75.26,98.24
2025-12-14,2025-12-18,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,132.93,156.41,132.93,156.41
2025-12-30,2026-01-03,HTB-GP-003,CNY Reunion Box Standard,Festive Gift Packs,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,197.99,287.82,197.99,287.82
2025-12-30,2026-01-03,HTB-LC-002,Strawberry Layer Cake 18g x24,Layer Cakes,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,22.6,27.71,22.6,27.71
2025-12-30,2026-01-03,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,116.55,166.94,233.1,333.88
2025-12-30,2026-01-03,HTB-PR-005,Macadamia Cookie Tin 150g x12,Premium,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,136.3,162.24,136.3,162.24
2025-12-30,2026-01-03,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,23.47,30.63,23.47,30.63
2025-12-30,2026-01-03,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,53.48,68.36,53.48,68.36
2025-12-30,2026-01-03,HTB-CC-006,Salted Cracker 75g x14,Cream Crackers,3,R01121,7-Eleven Klang #10,Convenience Store,Klang,49.59,64.64,148.77,193.92
2025-12-30,2026-01-03,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,20.3,29.6,40.6,59.2
2025-12-30,2026-01-03,HTB-CC-004,Digestive Biscuit 75g x14,Cream Crackers,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,56.52,74.06,113.04,148.12
2025-12-12,2025-12-14,HTB-CW-003,White Choco Wafer 35g x24,Chocolate Wafers,3,R01121,7-Eleven Klang #10,Convenience Store,Klang,46.16,67.04,138.48,201.12
2025-12-12,2025-12-14,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,220.88,298.74,220.88,298.74
2025-12-12,2025-12-14,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,48.95,67.07,97.9,134.14
2025-12-12,2025-12-14,HTB-LC-003,Pandan Layer Cake 18g x24,Layer Cakes,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,22.85,28.69,22.85,28.69
2025-12-12,2025-12-14,HTB-WS-002,Vanilla Wafer Stick 47g x24,Wafer Sticks,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,34.97,46.17,34.97,46.17
2025-12-12,2025-12-14,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,2,R01121,7-Eleven Klang #10,Convenience Store,Klang,36.43,49.15,72.86,98.3
2025-12-12,2025-12-14,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,239.1,301.12,239.1,301.12
2025-12-12,2025-12-14,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,1,R01121,7-Eleven Klang #10,Convenience Store,Klang,51.5,63.19,51.5,63.19
2025-12-14,2025-12-17,HTB-PR-005,Macadamia Cookie Tin 150g x12,Premium,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,132.85,167.56,132.85,167.56
2025-12-14,2025-12-17,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,2,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,34.59,47.22,69.18,94.44
2025-12-14,2025-12-17,HTB-CC-003,Marie Biscuit 75g x14,Cream Crackers,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,49.05,69.18,49.05,69.18
2025-12-14,2025-12-17,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,36.67,44.39,36.67,44.39
2025-12-14,2025-12-17,HTB-GP-001,Christmas Hamper Standard,Festive Gift Packs,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,186.19,256.73,186.19,256.73
2025-12-14,2025-12-17,HTB-CC-001,Love Letters 75g x14,Cream Crackers,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,53.65,71.56,53.65,71.56
2025-12-23,2025-12-26,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,229.93,301.95,229.93,301.95
2025-12-23,2025-12-26,HTB-LC-001,Choco Layer Cake 18g x24,Layer Cakes,2,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,23.81,28.03,47.62,56.06
2025-12-23,2025-12-26,HTB-GP-002,Christmas Hamper Premium,Festive Gift Packs,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,236.6,321.39,236.6,321.39
2025-12-23,2025-12-26,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,49.82,58.45,49.82,58.45
2025-12-23,2025-12-26,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,36.98,50.78,36.98,50.78
2025-12-23,2025-12-26,HTB-CC-004,Digestive Biscuit 75g x14,Cream Crackers,1,R01122,Kedai Makmur Klang #70,Sundry Shop,Klang,56.14,73.21,56.14,73.21
2025-12-24,2025-12-25,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,3,R01123,Village Grocer Klang #75,Supermarket,Klang,214.53,291.25,643.59,873.75
2025-12-24,2025-12-25,HTB-CW-004,Almond Choco Wafer 35g x24,Chocolate Wafers,11,R01123,Village Grocer Klang #75,Supermarket,Klang,49.91,67.07,549.01,737.77
2025-12-24,2025-12-25,HTB-GP-004,CNY Reunion Box Premium,Festive Gift Packs,10,R01123,Village Grocer Klang #75,Supermarket,Klang,244.35,327.68,2443.5,3276.8
2025-12-24,2025-12-25,HTB-GP-008,Luxe Gift Tin,Festive Gift Packs,5,R01123,Village Grocer Klang #75,Supermarket,Klang,255.92,346.27,1279.6,1731.35
2025-12-24,2025-12-25,HTB-LC-006,Vanilla Layer Cake 18g x24,Layer Cakes,5,R01123,Village Grocer Klang #75,Supermarket,Klang,22.39,27.2,111.95,136.0
2025-12-24,2025-12-25,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,8,R01123,Village Grocer Klang #75,Supermarket,Klang,38.33,51.17,306.64,409.36
2025-12-24,2025-12-25,HTB-LC-005,Mocha Layer Cake 18g x24,Layer Cakes,11,R01123,Village Grocer Klang #75,Supermarket,Klang,24.88,29.77,273.68,327.47
2025-12-24,2025-12-25,HTB-WS-002,Vanilla Wafer Stick 47g x24,Wafer Sticks,19,R01123,Village Grocer Klang #75,Supermarket,Klang,34.36,45.81,652.84,870.39
2025-12-24,2025-12-25,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,18,R01123,Village Grocer Klang #75,Supermarket,Klang,51.95,62.01,935.1,1116.18
2025-12-24,2025-12-25,HTB-LC-002,Strawberry Layer Cake 18g x24,Layer Cakes,10,R01123,Village Grocer Klang #75,Supermarket,Klang,22.41,27.97,224.1,279.7
2025-12-24,2025-12-25,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,14,R01123,Village Grocer Klang #75,Supermarket,Klang,25.31,31.93,354.34,447.02
2025-12-24,2025-12-25,HTB-WS-001,Choco Wafer Stick 47g x24,Wafer Sticks,12,R01123,Village Grocer Klang #75,Supermarket,Klang,35.81,43.8,429.72,525.6
2025-12-24,2025-12-25,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,9,R01123,Village Grocer Klang #75,Supermarket,Klang,120.12,163.56,1081.08,1472.04
2025-12-24,2025-12-25,HTB-CW-005,Hazelnut Choco Wafer 35g x24,Chocolate Wafers,10,R01123,Village Grocer Klang #75,Supermarket,Klang,51.76,62.89,517.6,628.9
2025-12-24,2025-12-25,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,20,R01123,Village Grocer Klang #75,Supermarket,Klang,52.93,67.87,1058.6,1357.4
2025-12-18,2025-12-19,HTB-CW-006,Peanut Choco Wafer 35g x24,Chocolate Wafers,15,R01123,Village Grocer Klang #75,Supermarket,Klang,47.26,65.38,708.9,980.7
2025-12-18,2025-12-19,HTB-LC-007,Mixed Flavour Layer Cake 18g x24,Layer Cakes,10,R01123,Village Grocer Klang #75,Supermarket,Klang,24.63,33.07,246.3,330.7
2025-12-18,2025-12-19,HTB-PR-003,Matcha Premium Tin 107g x12,Premium,7,R01123,Village Grocer Klang #75,Supermarket,Klang,127.79,162.2,894.53,1135.4
2025-12-18,2025-12-19,HTB-CC-002,Butter Biscuit 75g x14,Cream Crackers,20,R01123,Village Grocer Klang #75,Supermarket,Klang,51.95,69.65,1039.0,1393.0
2025-12-18,2025-12-19,HTB-GP-003,CNY Reunion Box Standard,Festive Gift Packs,6,R01123,Village Grocer Klang #75,Supermarket,Klang,203.07,283.66,1218.42,1701.96
2025-12-18,2025-12-19,HTB-WS-005,Strawberry Wafer Stick 47g x24,Wafer Sticks,14,R01123,Village Grocer Klang #75,Supermarket,Klang,32.91,43.58,460.74,610.12
2025-12-18,2025-12-19,HTB-WS-006,Matcha Wafer Stick 47g x24,Wafer Sticks,16,R01123,Village Grocer Klang #75,Supermarket,Klang,37.48,47.84,599.68,765.44
2025-12-18,2025-12-19,HTB-GP-007,Assorted Sampler Box,Festive Gift Packs,7,R01123,Village Grocer Klang #75,Supermarket,Klang,220.73,286.04,1545.11,2002.28
2025-12-18,2025-12-19,HTB-CW-001,Dark Choco Wafer 35g x24,Chocolate Wafers,18,R01123,Village Grocer Klang #75,Supermarket,Klang,46.55,61.15,837.9,1100.7
2025-12-18,2025-12-19,HTB-GP-001,Christmas Hamper Standard,Festive Gift Packs,3,R01123,Village Grocer Klang #75,Supermarket,Klang,180.11,278.2,540.33,834.6
2025-12-18,2025-12-19,HTB-WS-003,Hazelnut Wafer Stick 47g x24,Wafer Sticks,9,R01123,Village Grocer Klang #75,Supermarket,Klang,37.87,46.12,340.83,415.08
2025-12-18,2025-12-19,HTB-CW-003,White Choco Wafer 35g x24,Chocolate Wafers,5,R01123,Village Grocer Klang #75,Supermarket,Klang,51.85,66.14,259.25,330.7
2025-12-18,2025-12-19,HTB-PR-004,Truffle Biscuit Box 120g x12,Premium,9,R01123,Village Grocer Klang #75,Supermarket,Klang,132.28,159.04,1190.52,1431.36
2025-12-18,2025-12-19,HTB-WS-004,Coffee Wafer Stick 47g x24,Wafer Sticks,15,R01123,Village Grocer Klang #75,Supermarket,Klang,33.18,44.24,497.7,663.6
2025-12-18,2025-12-19,HTB-CC-005,Coconut Biscuit 75g x14,Cream Crackers,11,R01123,Village Grocer Klang #75,Supermarket,Klang,52.56,68.44,578.16,752.84
2025-12-18,2025-12-19,HTB-GP-006,Kids Party Pack,Festive Gift Packs,9,R01123,Village Grocer Klang #75,Supermarket,Klang,195.95,268.53,1763.55,2416.77
2025-12-18,2025-12-19,HTB-CW-002,Milk Choco Wafer 35g x24,Chocolate Wafers,12,R01123,Village Grocer Klang #75,Supermarket,Klang,49.14,58.85,589.68,706.2
2025-12-18,2025-12-19,HTB-LC-004,Blueberry Layer Cake 18g x24,Layer Cakes,20,R01123,Village Grocer Klang #75,Supermarket,Klang,22.64,30.89,452.8,617.8
2025-12-18,2025-12-19,HTB-GP-005,Corporate Gift Box,Festive Gift Packs,8,R01123,Village Grocer Klang #75,Supermarket,Klang,238.56,318.4,1908.48,2547.2
