enquiry_id,listing_id,datetime,source,contact_method,campaign,move_in_days,qualified,responded,first_response_min,after_hours,viewing_booked,viewing_attended,outcome,month
E00449,L04,2026-01-28 15:43:00,mudah,portal_chat,,66,False,True,47.5,False,False,False,requirement_mismatch,2026-01
E00450,L01,2026-01-28 15:48:00,mudah,portal_chat,,21,False,True,8.9,False,False,False,lowball,2026-01
E00451,L02,2026-01-28 16:50:00,mudah,portal_chat,,31,False,True,147.3,False,False,False,budget_mismatch,2026-01
E00452,L04,2026-01-28 18:36:00,google_ads,whatsapp,G-Search Studios MRT,30,True,True,70.4,False,True,False,no_show,2026-01
E00453,L08,2026-01-28 19:09:00,mudah,portal_chat,,28,False,True,20.9,False,False,False,budget_mismatch,2026-01
E00454,L08,2026-01-28 22:51:00,meta_ads,lead_form,Meta Rooms YoungPro,39,False,True,79.2,True,False,False,lowball,2026-01
E00455,L08,2026-01-29 09:56:00,propertyguru,portal_chat,,36,False,True,5.0,False,False,False,no_reply,2026-01
E00456,L10,2026-01-29 10:50:00,meta_ads,lead_form,Meta Studio Budget,24,False,True,35.5,False,False,False,no_reply,2026-01
E00457,L02,2026-01-29 13:10:00,referral,whatsapp,,33,False,True,152.8,False,False,False,requirement_mismatch,2026-01
E00458,L08,2026-01-29 13:23:00,mudah,whatsapp,,44,False,True,49.6,False,False,False,budget_mismatch,2026-01
E00459,L10,2026-01-29 14:42:00,propertyguru,portal_chat,,62,False,True,41.7,False,False,False,budget_mismatch,2026-01
E00460,L08,2026-01-29 14:47:00,google_ads,phone_call,G-Search Rooms MRT,55,False,True,11.6,False,False,False,requirement_mismatch,2026-01
E00461,L01,2026-01-29 15:13:00,propertyguru,phone_call,,11,True,True,44.7,False,False,False,still_open,2026-01
E00462,L06,2026-01-29 15:13:00,mudah,portal_chat,,23,True,True,21.3,False,True,False,no_show,2026-01
E00463,L02,2026-01-29 15:20:00,mudah,phone_call,,29,False,True,23.4,False,False,False,lowball,2026-01
E00464,L02,2026-01-29 17:28:00,mudah,portal_chat,,63,False,True,54.7,False,False,False,lowball,2026-01
E00465,L01,2026-01-29 18:14:00,propertyguru,portal_chat,,31,False,True,26.2,False,False,False,budget_mismatch,2026-01
E00466,L10,2026-01-29 18:41:00,google_ads,whatsapp,G-Search Studios MRT,44,False,True,127.4,False,False,False,no_reply,2026-01
E00467,L06,2026-01-29 19:09:00,mudah,portal_chat,,28,True,True,41.3,False,True,False,no_show,2026-01
E00468,L05,2026-01-29 19:49:00,referral,whatsapp,,17,True,True,29.1,False,True,True,still_open,2026-01
E00469,L04,2026-01-30 09:09:00,meta_ads,whatsapp,Meta Studio Budget,30,True,False,,False,False,False,unanswered,2026-01
E00470,L02,2026-01-30 09:58:00,mudah,whatsapp,,79,False,True,9.2,False,False,False,no_reply,2026-01
E00471,L03,2026-01-30 10:28:00,mudah,portal_chat,,50,False,True,20.7,False,False,False,requirement_mismatch,2026-01
E00472,L02,2026-01-30 12:17:00,propertyguru,whatsapp,,32,False,True,6.5,False,False,False,no_reply,2026-01
E00473,L01,2026-01-30 12:29:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,17,True,False,,False,False,False,unanswered,2026-01
E00474,L05,2026-01-30 12:41:00,referral,whatsapp,,8,True,True,75.1,False,True,True,lost_to_other,2026-01
E00475,L10,2026-01-30 13:17:00,meta_ads,whatsapp,Meta Studio Budget,31,False,True,114.2,False,False,False,budget_mismatch,2026-01
E00476,L03,2026-01-30 13:29:00,mudah,portal_chat,,16,True,True,32.7,False,True,False,no_show,2026-01
E00477,L10,2026-01-30 16:44:00,meta_ads,lead_form,Meta Studio Budget,3,True,True,5.4,False,True,True,lost_to_other,2026-01
E00478,L10,2026-01-30 16:58:00,meta_ads,whatsapp,Meta Studio Budget,49,False,True,4.8,False,False,False,no_reply,2026-01
E00479,L03,2026-01-30 18:03:00,propertyguru,portal_chat,,27,True,True,62.6,False,False,False,still_open,2026-01
E00480,L06,2026-01-30 18:08:00,referral,whatsapp,,22,True,True,11.4,False,True,False,no_show,2026-01
E00481,L06,2026-01-30 18:38:00,propertyguru,phone_call,,49,False,True,65.7,False,False,False,no_reply,2026-01
E00482,L01,2026-01-30 18:40:00,propertyguru,phone_call,,20,True,False,,False,False,False,unanswered,2026-01
E00483,L10,2026-01-30 18:43:00,meta_ads,whatsapp,Meta Studio Budget,54,False,True,37.6,False,False,False,no_reply,2026-01
E00484,L05,2026-01-30 19:07:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,6,True,True,9.0,False,False,False,still_open,2026-01
E00485,L01,2026-01-30 19:41:00,propertyguru,portal_chat,,24,True,True,15.7,False,False,False,budget_mismatch,2026-01
E00486,L06,2026-01-30 19:55:00,propertyguru,portal_chat,,9,True,True,28.4,False,True,True,lost_to_other,2026-01
E00487,L10,2026-01-30 22:41:00,referral,phone_call,,44,False,True,333.8,True,False,False,lowball,2026-01
E00488,L03,2026-01-30 22:52:00,mudah,portal_chat,,3,False,False,,True,False,False,unanswered,2026-01
E00489,L08,2026-01-31 15:12:00,mudah,portal_chat,,46,False,False,,True,False,False,unanswered,2026-01
E00490,L03,2026-01-31 16:05:00,meta_ads,lead_form,Meta Rooms YoungPro,10,False,True,185.2,True,False,False,no_reply,2026-01
E00491,L05,2026-01-31 18:26:00,mudah,phone_call,,8,False,True,117.8,True,False,False,no_reply,2026-01
E00492,L04,2026-01-31 18:30:00,meta_ads,phone_call,Meta Studio Budget,53,False,True,25.6,True,False,False,lowball,2026-01
E00493,L10,2026-01-31 21:31:00,mudah,portal_chat,,18,False,False,,True,False,False,unanswered,2026-01
E00494,L08,2026-02-01 13:40:00,meta_ads,whatsapp,Meta Rooms YoungPro,18,False,False,,True,False,False,unanswered,2026-02
E00495,L09,2026-02-02 09:21:00,propertyguru,portal_chat,,23,False,True,17.9,False,False,False,budget_mismatch,2026-02
E00496,L03,2026-02-02 09:48:00,mudah,phone_call,,38,False,True,23.5,False,False,False,lowball,2026-02
E00497,L03,2026-02-02 13:48:00,mudah,whatsapp,,19,False,True,48.8,False,False,False,budget_mismatch,2026-02
E00498,L01,2026-02-02 14:09:00,mudah,phone_call,,34,False,True,141.5,False,False,False,lowball,2026-02
E00499,L03,2026-02-02 14:13:00,propertyguru,portal_chat,,53,False,True,38.6,False,False,False,no_reply,2026-02
E00500,L03,2026-02-02 14:27:00,meta_ads,whatsapp,Meta Rooms YoungPro,31,False,True,55.7,False,False,False,no_reply,2026-02
E00501,L06,2026-02-02 14:44:00,propertyguru,portal_chat,,36,False,True,107.1,False,False,False,lowball,2026-02
E00502,L02,2026-02-02 15:04:00,mudah,whatsapp,,43,False,True,126.7,False,False,False,requirement_mismatch,2026-02
E00503,L01,2026-02-02 15:12:00,propertyguru,portal_chat,,43,False,True,38.9,False,False,False,requirement_mismatch,2026-02
E00504,L10,2026-02-02 16:35:00,mudah,portal_chat,,42,False,True,47.3,False,False,False,no_reply,2026-02
E00505,L09,2026-02-02 17:10:00,propertyguru,portal_chat,,46,False,True,31.4,False,False,False,budget_mismatch,2026-02
E00506,L05,2026-02-02 17:43:00,propertyguru,portal_chat,,28,True,True,61.1,False,True,True,still_open,2026-02
E00507,L08,2026-02-02 19:15:00,mudah,whatsapp,,57,False,True,35.4,False,False,False,budget_mismatch,2026-02
E00508,L03,2026-02-02 20:17:00,mudah,whatsapp,,73,False,False,,True,False,False,unanswered,2026-02
E00509,L06,2026-02-02 21:05:00,mudah,phone_call,,29,False,False,,True,False,False,unanswered,2026-02
E00510,L09,2026-02-02 22:21:00,meta_ads,phone_call,Meta Rooms YoungPro,8,True,True,34.0,True,False,False,no_reply,2026-02
E00511,L01,2026-02-02 22:33:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,40,False,True,75.6,True,False,False,budget_mismatch,2026-02
E00512,L02,2026-02-03 09:07:00,propertyguru,portal_chat,,14,True,True,13.7,False,True,True,lost_to_other,2026-02
E00513,L01,2026-02-03 09:39:00,propertyguru,portal_chat,,11,True,True,37.4,False,True,True,still_open,2026-02
E00514,L08,2026-02-03 09:47:00,propertyguru,portal_chat,,23,True,True,102.9,False,True,True,viewing_pipeline,2026-02
E00515,L03,2026-02-03 09:56:00,propertyguru,whatsapp,,32,False,False,,False,False,False,unanswered,2026-02
E00516,L09,2026-02-03 10:36:00,propertyguru,whatsapp,,31,False,True,15.1,False,False,False,no_reply,2026-02
E00517,L02,2026-02-03 11:12:00,referral,whatsapp,,21,True,True,40.1,False,True,True,viewing_pipeline,2026-02
E00518,L09,2026-02-03 12:05:00,mudah,portal_chat,,9,False,True,64.0,False,False,False,requirement_mismatch,2026-02
E00519,L03,2026-02-03 12:26:00,meta_ads,whatsapp,Meta Rooms YoungPro,19,False,True,15.1,False,False,False,budget_mismatch,2026-02
E00520,L02,2026-02-03 14:04:00,mudah,portal_chat,,25,False,True,40.8,False,False,False,no_reply,2026-02
E00521,L02,2026-02-03 14:35:00,referral,whatsapp,,17,True,False,,False,False,False,unanswered,2026-02
E00522,L09,2026-02-03 15:12:00,mudah,portal_chat,,35,False,True,4.6,False,False,False,no_reply,2026-02
E00523,L01,2026-02-03 16:21:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,41,False,True,6.3,False,False,False,no_reply,2026-02
E00524,L10,2026-02-03 17:31:00,propertyguru,portal_chat,,14,True,True,233.1,False,True,False,no_show,2026-02
E00525,L08,2026-02-03 17:41:00,meta_ads,lead_form,Meta Rooms YoungPro,43,False,True,37.1,False,False,False,no_reply,2026-02
E00526,L06,2026-02-03 19:09:00,mudah,phone_call,,31,False,True,25.8,False,False,False,lowball,2026-02
E00527,L03,2026-02-03 19:36:00,mudah,portal_chat,,20,False,True,13.8,False,False,False,no_reply,2026-02
E00528,L05,2026-02-03 21:24:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,12,True,True,51.1,True,True,True,viewing_pipeline,2026-02
E00529,L08,2026-02-03 21:41:00,propertyguru,portal_chat,,58,False,False,,True,False,False,unanswered,2026-02
E00530,L02,2026-02-03 22:05:00,mudah,whatsapp,,35,False,True,53.5,True,False,False,lowball,2026-02
E00531,L09,2026-02-04 09:23:00,mudah,whatsapp,,19,True,True,245.7,False,True,True,still_open,2026-02
E00532,L03,2026-02-04 10:55:00,propertyguru,whatsapp,,19,False,True,13.6,False,False,False,requirement_mismatch,2026-02
E00533,L02,2026-02-04 11:22:00,mudah,portal_chat,,23,False,True,38.5,False,False,False,lowball,2026-02
E00534,L02,2026-02-04 11:31:00,propertyguru,portal_chat,,17,False,True,31.3,False,False,False,lowball,2026-02
E00535,L02,2026-02-04 12:04:00,referral,whatsapp,,13,True,False,,False,False,False,unanswered,2026-02
E00536,L04,2026-02-04 12:28:00,mudah,phone_call,,5,True,True,11.1,False,False,False,still_open,2026-02
E00537,L01,2026-02-04 13:02:00,referral,phone_call,,82,False,True,90.0,False,False,False,budget_mismatch,2026-02
E00538,L09,2026-02-04 13:16:00,referral,phone_call,,56,False,True,65.5,False,False,False,lowball,2026-02
E00539,L08,2026-02-04 13:33:00,google_ads,phone_call,G-Search Rooms MRT,39,False,True,112.2,False,False,False,requirement_mismatch,2026-02
E00540,L10,2026-02-04 14:57:00,google_ads,whatsapp,G-Search Studios MRT,28,False,True,11.7,False,False,False,no_reply,2026-02
E00541,L03,2026-02-04 15:02:00,propertyguru,whatsapp,,9,True,True,15.3,False,False,False,no_reply,2026-02
E00542,L02,2026-02-04 15:23:00,google_ads,whatsapp,G-Search Rooms MRT,12,True,True,42.8,False,True,False,no_show,2026-02
E00543,L09,2026-02-04 18:47:00,mudah,portal_chat,,15,True,True,66.6,False,False,False,still_open,2026-02
E00544,L02,2026-02-04 19:00:00,mudah,portal_chat,,31,False,True,10.9,False,False,False,requirement_mismatch,2026-02
E00545,L05,2026-02-04 21:58:00,propertyguru,portal_chat,,52,False,True,65.7,True,False,False,requirement_mismatch,2026-02
E00546,L01,2026-02-05 09:22:00,propertyguru,whatsapp,,36,False,True,35.9,False,False,False,lowball,2026-02
E00547,L09,2026-02-05 09:51:00,propertyguru,portal_chat,,25,True,False,,False,False,False,unanswered,2026-02
E00548,L04,2026-02-05 10:11:00,propertyguru,portal_chat,,43,False,True,78.9,False,False,False,no_reply,2026-02
E00549,L09,2026-02-05 11:03:00,propertyguru,portal_chat,,12,False,False,,False,False,False,unanswered,2026-02
E00550,L10,2026-02-05 12:08:00,propertyguru,phone_call,,8,False,True,4.4,False,False,False,no_reply,2026-02
E00551,L04,2026-02-05 12:16:00,meta_ads,lead_form,Meta Studio Budget,35,False,True,48.5,False,False,False,requirement_mismatch,2026-02
E00552,L06,2026-02-05 12:54:00,propertyguru,portal_chat,,43,False,True,20.8,False,False,False,no_reply,2026-02
E00553,L10,2026-02-05 13:27:00,propertyguru,phone_call,,16,False,False,,False,False,False,unanswered,2026-02
E00554,L03,2026-02-05 14:50:00,propertyguru,portal_chat,,15,True,True,13.3,False,False,False,budget_mismatch,2026-02
E00555,L03,2026-02-05 15:13:00,referral,whatsapp,,22,True,True,136.2,False,True,True,lost_to_other,2026-02
E00556,L02,2026-02-05 15:56:00,propertyguru,portal_chat,,62,False,True,36.2,False,False,False,requirement_mismatch,2026-02
E00557,L09,2026-02-05 16:14:00,mudah,portal_chat,,25,False,True,12.5,False,False,False,lowball,2026-02
E00558,L03,2026-02-05 20:34:00,propertyguru,portal_chat,,58,False,True,51.5,True,False,False,requirement_mismatch,2026-02
E00559,L09,2026-02-05 20:45:00,mudah,portal_chat,,29,True,True,87.3,True,False,False,no_reply,2026-02
E00560,L08,2026-02-06 09:17:00,mudah,phone_call,,50,False,True,76.7,False,False,False,no_reply,2026-02
E00561,L02,2026-02-06 12:49:00,mudah,portal_chat,,21,False,True,6.5,False,False,False,no_reply,2026-02
E00562,L08,2026-02-06 14:14:00,referral,phone_call,,19,True,True,84.9,False,True,True,lost_to_other,2026-02
E00563,L05,2026-02-06 15:04:00,referral,phone_call,,16,False,True,6.1,False,False,False,lowball,2026-02
E00564,L04,2026-02-06 15:08:00,meta_ads,whatsapp,Meta Studio Budget,53,False,True,110.1,False,False,False,requirement_mismatch,2026-02
E00565,L08,2026-02-06 15:56:00,meta_ads,lead_form,Meta Rooms YoungPro,44,False,True,4.4,False,False,False,lowball,2026-02
E00566,L09,2026-02-06 16:14:00,google_ads,whatsapp,G-Search WholeUnits Cheras/KL,62,False,True,25.6,False,False,False,no_reply,2026-02
E00567,L10,2026-02-06 16:27:00,referral,phone_call,,41,False,True,53.0,False,False,False,no_reply,2026-02
E00568,L02,2026-02-06 17:32:00,google_ads,whatsapp,G-Search Rooms MRT,32,False,True,20.6,False,False,False,no_reply,2026-02
E00569,L04,2026-02-06 19:03:00,referral,whatsapp,,10,True,True,13.0,False,True,True,still_open,2026-02
E00570,L06,2026-02-07 11:06:00,propertyguru,portal_chat,,31,False,False,,True,False,False,unanswered,2026-02
E00571,L06,2026-02-07 15:48:00,mudah,whatsapp,,39,False,True,147.8,True,False,False,no_reply,2026-02
E00572,L10,2026-02-07 18:50:00,meta_ads,lead_form,Meta Studio Budget,18,False,True,194.1,True,False,False,no_reply,2026-02
E00573,L08,2026-02-07 20:21:00,meta_ads,lead_form,Meta Rooms YoungPro,49,False,False,,True,False,False,unanswered,2026-02
E00574,L08,2026-02-07 21:09:00,mudah,portal_chat,,40,False,True,293.9,True,False,False,no_reply,2026-02
E00575,L08,2026-02-08 10:09:00,propertyguru,phone_call,,31,False,True,151.9,True,False,False,lowball,2026-02
E00576,L10,2026-02-08 11:51:00,mudah,portal_chat,,21,False,False,,True,False,False,unanswered,2026-02
E00577,L02,2026-02-08 12:47:00,mudah,portal_chat,,27,True,True,47.6,True,True,False,no_show,2026-02
E00578,L03,2026-02-08 13:34:00,mudah,phone_call,,21,True,True,46.5,True,False,False,no_reply,2026-02
E00579,L03,2026-02-08 14:42:00,mudah,portal_chat,,47,False,True,83.8,True,False,False,no_reply,2026-02
E00580,L08,2026-02-08 15:40:00,propertyguru,whatsapp,,37,False,True,48.4,True,False,False,no_reply,2026-02
E00581,L02,2026-02-08 17:04:00,propertyguru,whatsapp,,21,True,False,,True,False,False,unanswered,2026-02
E00582,L10,2026-02-09 09:02:00,mudah,phone_call,,48,False,True,26.7,False,False,False,budget_mismatch,2026-02
E00583,L05,2026-02-09 09:15:00,mudah,phone_call,,18,False,True,58.4,False,False,False,requirement_mismatch,2026-02
E00584,L02,2026-02-09 09:26:00,propertyguru,whatsapp,,17,True,True,22.4,False,False,False,no_reply,2026-02
E00585,L02,2026-02-09 09:38:00,propertyguru,phone_call,,15,True,True,7.9,False,False,False,no_reply,2026-02
E00586,L04,2026-02-09 10:55:00,propertyguru,portal_chat,,64,False,True,27.0,False,False,False,lowball,2026-02
E00587,L02,2026-02-09 11:18:00,mudah,portal_chat,,30,True,True,25.3,False,True,True,lost_to_other,2026-02
E00588,L10,2026-02-09 11:19:00,meta_ads,whatsapp,Meta Studio Budget,38,False,True,36.7,False,False,False,budget_mismatch,2026-02
E00589,L05,2026-02-09 12:01:00,google_ads,lead_form,G-Search WholeUnits Cheras/KL,16,True,True,44.8,False,True,False,no_show,2026-02
E00590,L02,2026-02-09 12:13:00,propertyguru,portal_chat,,23,False,True,15.0,False,False,False,budget_mismatch,2026-02
E00591,L09,2026-02-09 12:33:00,propertyguru,whatsapp,,18,False,True,15.1,False,False,False,lowball,2026-02
E00592,L04,2026-02-09 13:02:00,propertyguru,portal_chat,,48,False,False,,False,False,False,unanswered,2026-02
E00593,L03,2026-02-09 13:34:00,mudah,portal_chat,,12,True,True,18.0,False,False,False,still_open,2026-02
E00594,L01,2026-02-09 15:29:00,mudah,portal_chat,,21,False,True,98.6,False,False,False,no_reply,2026-02
E00595,L02,2026-02-09 16:09:00,mudah,portal_chat,,36,False,True,64.5,False,False,False,requirement_mismatch,2026-02
E00596,L04,2026-02-09 19:17:00,mudah,portal_chat,,30,False,False,,False,False,False,unanswered,2026-02
E00597,L09,2026-02-09 20:39:00,propertyguru,portal_chat,,55,False,False,,True,False,False,unanswered,2026-02
E00598,L04,2026-02-10 10:57:00,meta_ads,lead_form,Meta Studio Budget,71,False,True,65.9,False,False,False,lowball,2026-02
E00599,L10,2026-02-10 12:18:00,propertyguru,portal_chat,,45,False,True,414.2,False,False,False,no_reply,2026-02
E00600,L01,2026-02-10 13:22:00,mudah,portal_chat,,44,False,True,10.1,False,False,False,no_reply,2026-02
E00601,L06,2026-02-10 13:56:00,meta_ads,phone_call,Meta Rooms YoungPro,23,True,True,37.4,False,False,False,no_reply,2026-02
E00602,L09,2026-02-10 14:00:00,propertyguru,phone_call,,16,True,True,67.8,False,True,True,lost_to_other,2026-02
E00603,L09,2026-02-10 14:42:00,propertyguru,portal_chat,,23,True,True,71.7,False,True,True,still_open,2026-02
E00604,L10,2026-02-10 15:09:00,propertyguru,whatsapp,,22,False,True,108.8,False,False,False,budget_mismatch,2026-02
E00605,L08,2026-02-10 16:45:00,mudah,portal_chat,,64,False,True,101.7,False,False,False,requirement_mismatch,2026-02
E00606,L09,2026-02-10 19:06:00,referral,whatsapp,,18,True,True,135.1,False,True,True,still_open,2026-02
E00607,L03,2026-02-10 19:14:00,mudah,phone_call,,62,False,True,24.8,False,False,False,requirement_mismatch,2026-02
E00608,L04,2026-02-10 20:32:00,mudah,phone_call,,15,False,True,32.2,True,False,False,lowball,2026-02
E00609,L09,2026-02-10 21:28:00,mudah,portal_chat,,16,True,False,,True,False,False,unanswered,2026-02
E00610,L02,2026-02-10 22:32:00,mudah,portal_chat,,70,False,False,,True,False,False,unanswered,2026-02
E00611,L02,2026-02-10 22:40:00,propertyguru,whatsapp,,72,False,True,53.4,True,False,False,no_reply,2026-02
E00612,L03,2026-02-11 09:47:00,google_ads,phone_call,G-Search Rooms MRT,24,True,True,12.3,False,True,True,viewing_pipeline,2026-02
E00613,L09,2026-02-11 09:48:00,mudah,phone_call,,31,False,False,,False,False,False,unanswered,2026-02
E00614,L03,2026-02-11 10:07:00,referral,whatsapp,,25,False,True,45.9,False,False,False,lowball,2026-02
E00615,L02,2026-02-11 10:14:00,mudah,whatsapp,,31,False,True,49.0,False,False,False,no_reply,2026-02
E00616,L09,2026-02-11 10:18:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,21,True,True,16.3,False,True,True,lost_to_other,2026-02
E00617,L09,2026-02-11 10:40:00,propertyguru,portal_chat,,41,False,True,45.6,False,False,False,requirement_mismatch,2026-02
E00618,L06,2026-02-11 11:30:00,google_ads,whatsapp,G-Search Rooms MRT,26,True,True,14.4,False,True,True,lost_to_other,2026-02
E00619,L09,2026-02-11 11:45:00,propertyguru,portal_chat,,9,False,True,15.5,False,False,False,no_reply,2026-02
E00620,L03,2026-02-11 14:06:00,google_ads,phone_call,G-Search Rooms MRT,26,True,True,3.0,False,True,True,still_open,2026-02
E00621,L03,2026-02-11 14:50:00,google_ads,lead_form,G-Search Rooms MRT,24,True,False,,False,False,False,unanswered,2026-02
E00622,L03,2026-02-11 17:11:00,meta_ads,whatsapp,Meta Rooms YoungPro,41,False,True,49.7,False,False,False,no_reply,2026-02
E00623,L05,2026-02-11 17:17:00,meta_ads,lead_form,Meta Rooms YoungPro,3,True,True,457.9,False,False,False,still_open,2026-02
E00624,L02,2026-02-11 17:25:00,referral,whatsapp,,16,True,True,65.3,False,True,True,lost_to_other,2026-02
E00625,L03,2026-02-11 17:52:00,meta_ads,whatsapp,Meta Rooms YoungPro,26,True,True,20.5,False,True,False,no_show,2026-02
E00626,L06,2026-02-11 18:14:00,mudah,portal_chat,,3,False,True,25.0,False,False,False,no_reply,2026-02
E00627,L03,2026-02-11 18:22:00,mudah,portal_chat,,20,False,True,75.8,False,False,False,lowball,2026-02
E00628,L06,2026-02-11 19:17:00,google_ads,phone_call,G-Search Rooms MRT,34,False,True,56.0,False,False,False,budget_mismatch,2026-02
E00629,L09,2026-02-12 09:09:00,mudah,portal_chat,,63,False,False,,False,False,False,unanswered,2026-02
E00630,L09,2026-02-12 09:43:00,propertyguru,portal_chat,,23,False,True,116.1,False,False,False,requirement_mismatch,2026-02
E00631,L09,2026-02-12 10:16:00,mudah,whatsapp,,21,False,True,45.1,False,False,False,lowball,2026-02
E00632,L09,2026-02-12 11:09:00,propertyguru,whatsapp,,32,False,True,14.3,False,False,False,lowball,2026-02
E00633,L02,2026-02-12 12:53:00,mudah,portal_chat,,18,False,True,45.9,False,False,False,no_reply,2026-02
E00634,L10,2026-02-12 13:11:00,meta_ads,whatsapp,Meta Studio Budget,4,True,True,12.2,False,True,True,lost_to_other,2026-02
E00635,L06,2026-02-12 14:01:00,mudah,whatsapp,,47,False,True,78.3,False,False,False,requirement_mismatch,2026-02
E00636,L01,2026-02-12 14:32:00,google_ads,phone_call,G-Search WholeUnits Cheras/KL,20,False,True,5.8,False,False,False,requirement_mismatch,2026-02
E00637,L10,2026-02-12 14:34:00,meta_ads,lead_form,Meta Studio Budget,24,True,True,10.7,False,False,False,no_reply,2026-02
E00638,L06,2026-02-12 14:59:00,mudah,portal_chat,,21,False,True,72.0,False,False,False,no_reply,2026-02
E00639,L02,2026-02-12 15:34:00,referral,whatsapp,,14,True,True,5.5,False,True,True,viewing_pipeline,2026-02
E00640,L03,2026-02-12 15:48:00,mudah,portal_chat,,48,False,True,42.9,False,False,False,lowball,2026-02
E00641,L08,2026-02-12 16:43:00,propertyguru,portal_chat,,34,False,True,138.5,False,False,False,budget_mismatch,2026-02
E00642,L01,2026-02-12 18:05:00,propertyguru,portal_chat,,12,True,True,15.0,False,False,False,still_open,2026-02
E00643,L06,2026-02-12 18:09:00,mudah,portal_chat,,7,True,True,68.7,False,True,True,still_open,2026-02
E00644,L01,2026-02-12 18:47:00,propertyguru,whatsapp,,44,False,True,94.0,False,False,False,budget_mismatch,2026-02
E00645,L01,2026-02-12 19:55:00,mudah,portal_chat,,38,False,True,4.4,False,False,False,lowball,2026-02
E00646,L02,2026-02-12 22:24:00,propertyguru,portal_chat,,12,True,False,,True,False,False,unanswered,2026-02
E00647,L05,2026-02-13 09:29:00,mudah,phone_call,,11,False,True,27.8,False,False,False,requirement_mismatch,2026-02
E00648,L08,2026-02-13 09:59:00,mudah,portal_chat,,47,False,True,38.3,False,False,False,requirement_mismatch,2026-02
E00649,L03,2026-02-13 10:36:00,google_ads,phone_call,G-Search Rooms MRT,23,True,True,88.9,False,True,False,no_show,2026-02
E00650,L03,2026-02-13 11:42:00,propertyguru,portal_chat,,11,True,True,14.0,False,False,False,no_reply,2026-02
E00651,L03,2026-02-13 12:35:00,propertyguru,phone_call,,41,False,True,20.4,False,False,False,lowball,2026-02
E00652,L06,2026-02-13 14:08:00,mudah,portal_chat,,75,False,True,31.0,False,False,False,requirement_mismatch,2026-02
E00653,L02,2026-02-13 15:08:00,referral,whatsapp,,55,False,True,36.5,False,False,False,no_reply,2026-02
E00654,L03,2026-02-13 16:02:00,referral,whatsapp,,21,True,True,11.4,False,True,True,viewing_pipeline,2026-02
E00655,L06,2026-02-13 16:56:00,meta_ads,lead_form,Meta Rooms YoungPro,29,False,True,41.3,False,False,False,lowball,2026-02
E00656,L09,2026-02-13 17:51:00,mudah,portal_chat,,10,False,True,7.6,False,False,False,budget_mismatch,2026-02
E00657,L02,2026-02-13 19:39:00,mudah,portal_chat,,33,False,True,47.9,False,False,False,no_reply,2026-02
E00658,L08,2026-02-13 21:45:00,propertyguru,phone_call,,28,True,True,16.2,True,False,False,budget_mismatch,2026-02
E00659,L03,2026-02-14 12:25:00,mudah,phone_call,,34,False,True,88.0,True,False,False,lowball,2026-02
E00660,L10,2026-02-14 21:47:00,propertyguru,portal_chat,,33,False,False,,True,False,False,unanswered,2026-02
E00661,L08,2026-02-15 12:22:00,mudah,phone_call,,31,False,True,35.5,True,False,False,requirement_mismatch,2026-02
E00662,L02,2026-02-15 20:27:00,mudah,portal_chat,,21,False,True,91.9,True,False,False,requirement_mismatch,2026-02
E00663,L04,2026-02-16 09:30:00,mudah,portal_chat,,31,False,True,30.3,False,False,False,no_reply,2026-02
E00664,L02,2026-02-16 11:17:00,mudah,portal_chat,,43,False,True,112.6,False,False,False,lowball,2026-02
E00665,L09,2026-02-16 11:57:00,mudah,portal_chat,,69,False,True,21.0,False,False,False,lowball,2026-02
E00666,L05,2026-02-16 12:50:00,mudah,portal_chat,,29,False,True,75.9,False,False,False,requirement_mismatch,2026-02
E00667,L04,2026-02-16 13:03:00,mudah,portal_chat,,44,False,True,56.7,False,False,False,lowball,2026-02
E00668,L02,2026-02-16 13:29:00,mudah,phone_call,,37,False,True,87.9,False,False,False,no_reply,2026-02
E00669,L03,2026-02-16 14:49:00,propertyguru,whatsapp,,29,False,True,10.5,False,False,False,lowball,2026-02
E00670,L10,2026-02-16 15:56:00,mudah,portal_chat,,42,False,True,73.8,False,False,False,budget_mismatch,2026-02
E00671,L03,2026-02-16 16:39:00,mudah,whatsapp,,25,False,False,,False,False,False,unanswered,2026-02
E00672,L06,2026-02-16 16:54:00,google_ads,phone_call,G-Search Rooms MRT,29,False,True,152.9,False,False,False,requirement_mismatch,2026-02
E00673,L08,2026-02-16 18:50:00,meta_ads,lead_form,Meta Rooms YoungPro,55,False,True,47.8,False,False,False,no_reply,2026-02
E00674,L03,2026-02-16 19:00:00,mudah,portal_chat,,22,True,True,17.2,False,True,False,no_show,2026-02
E00675,L10,2026-02-17 09:01:00,propertyguru,portal_chat,,17,True,True,14.5,False,False,False,no_reply,2026-02
E00676,L04,2026-02-17 10:20:00,mudah,whatsapp,,61,False,True,89.3,False,False,False,lowball,2026-02
E00677,L06,2026-02-17 11:34:00,mudah,whatsapp,,58,False,True,31.4,False,False,False,lowball,2026-02
E00678,L01,2026-02-17 11:39:00,referral,whatsapp,,23,False,True,63.6,False,False,False,no_reply,2026-02
